Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
36.47,2.207,46.99667
36.48,2.207,47.01874
36.49,2.207,47.04081
36.5,2.207,47.06288
36.51,2.206,47.08494
36.52,2.206,47.107
36.52,2.205,47.107
36.53,2.205,47.12905
36.54,2.205,47.1511
36.55,2.205,47.17315
36.56,2.205,47.1952
36.57,2.205,47.21725
36.58,2.205,47.2393
36.58,2.205,47.2393
36.59,2.205,47.26135
36.6,2.205,47.2834
36.61,2.205,47.30545
36.62,2.204,47.32749
36.63,2.204,47.34953
36.63,2.205,47.34953
36.64,2.205,47.37158
36.65,2.205,47.39363
36.66,2.205,47.41568
36.67,2.205,47.43773
36.68,2.206,47.45979
36.68,2.206,47.45979
36.69,2.206,47.48185
36.7,2.206,47.50391
36.71,2.205,47.52596
36.72,2.205,47.54801
36.73,2.204,47.57005
36.73,2.204,47.57005
36.74,2.204,47.59209
36.75,2.204,47.61413
36.76,2.204,47.63617
36.77,2.204,47.65821
36.78,2.204,47.68025
36.78,2.204,47.68025
36.79,2.205,47.7023
36.8,2.205,47.72435
36.81,2.205,47.7464
36.82,2.205,47.76845
36.83,2.205,47.7905
36.83,2.205,47.7905
36.84,2.205,47.81255
36.85,2.205,47.8346
36.86,2.205,47.85665
36.87,2.205,47.8787
36.88,2.205,47.90075
36.88,2.205,47.90075
36.89,2.205,47.9228
36.9,2.205,47.94485
36.91,2.205,47.9669
36.92,2.205,47.98895
36.93,2.206,48.01101
36.93,2.206,48.01101
36.94,2.206,48.03307
36.95,2.206,48.05513
36.96,2.206,48.07719
36.97,2.206,48.09925
36.98,2.206,48.12131
36.98,2.206,48.12131
36.99,2.206,48.14337
37,2.207,48.16544
37.01,2.207,48.18751
37.02,2.207,48.20958
37.03,2.208,48.23166
37.03,2.209,48.23166
37.04,2.209,48.25375
37.05,2.209,48.27584
37.06,2.21,48.29794
37.07,2.21,48.32004
37.08,2.21,48.34214
37.08,2.21,48.34214
37.09,2.211,48.36425
37.1,2.211,48.38636
37.11,2.211,48.40847
37.12,2.211,48.43058
37.13,2.211,48.45269
37.14,2.212,48.47481
37.14,2.212,48.47481
37.15,2.213,48.49694
37.16,2.213,48.51907
37.17,2.213,48.5412
37.17,2.214,48.5412
37.18,2.214,48.56334
37.19,2.215,48.58549
37.2,2.216,48.60765
37.21,2.216,48.62981
37.22,2.217,48.65198
37.23,2.217,48.67415
37.23,2.218,48.67415
37.24,2.218,48.69633
37.25,2.219,48.71852
37.26,2.219,48.74071
37.27,2.219,48.7629
37.28,2.219,48.78509
37.28,2.22,48.78509
37.29,2.22,48.80729
37.3,2.221,48.8295
37.31,2.221,48.85171
37.32,2.222,48.87393
37.33,2.222,48.89615
37.33,2.223,48.89615
37.34,2.223,48.91838
37.35,2.224,48.94062
37.36,2.224,48.96286
37.37,2.225,48.98511
37.38,2.226,49.00737
37.38,2.227,49.00737
37.39,2.228,49.02965
37.4,2.229,49.05194
37.41,2.23,49.07424
37.42,2.231,49.09655
37.43,2.233,49.11888
37.43,2.235,49.11888
37.44,2.237,49.14125
37.45,2.238,49.16363
37.46,2.238,49.18601
37.47,2.238,49.20839
37.48,2.238,49.23077
37.48,2.238,49.23077
37.49,2.238,49.25315
37.5,2.238,49.27553
37.51,2.238,49.29791
37.52,2.239,49.3203
37.53,2.241,49.34271
37.53,2.243,49.34271
37.54,2.245,49.36516
37.55,2.247,49.38763
37.56,2.248,49.41011
37.57,2.25,49.43261
37.58,2.251,49.45512
37.58,2.251,49.45512
37.59,2.252,49.47764
37.6,2.252,49.50016
37.61,2.253,49.52269
37.62,2.254,49.54523
37.63,2.254,49.56777
37.63,2.254,49.56777
37.64,2.255,49.59032
37.65,2.256,49.61288
37.66,2.257,49.63545
37.67,2.258,49.65803
37.68,2.258,49.68061
37.68,2.26,49.68061
37.69,2.261,49.70322
37.7,2.263,49.72585
37.71,2.264,49.74849
37.72,2.266,49.77115
37.72,2.268,49.77115
37.73,2.269,49.79384
37.74,2.271,49.81655
37.75,2.271,49.83926
37.76,2.272,49.86198
37.77,2.273,49.88471
37.78,2.275,49.90746
37.78,2.276,49.90746
37.79,2.278,49.93024
37.8,2.279,49.95303
37.81,2.279,49.97582
37.82,2.28,49.99862
37.82,2.28,49.99862
37.83,2.281,50.02143
37.84,2.281,50.04424
37.85,2.282,50.06706
37.86,2.282,50.08988
37.86,2.283,50.08988
37.87,2.284,50.11272
37.88,2.286,50.13558
37.89,2.287,50.15845
37.9,2.289,50.18134
37.91,2.29,50.20424
37.91,2.291,50.20424
37.92,2.291,50.22715
37.93,2.292,50.25007
37.94,2.292,50.27299
37.95,2.293,50.29592
37.96,2.293,50.31885
37.96,2.294,50.31885
37.97,2.294,50.34179
37.98,2.294,50.36473
37.99,2.294,50.38767
38,2.295,50.41062
38.01,2.296,50.43358
38.02,2.297,50.45655
38.02,2.3,50.45655
38.03,2.301,50.47956
38.04,2.303,50.50259
38.05,2.304,50.52563
38.06,2.304,50.54867
38.06,2.304,50.54867
38.07,2.304,50.57171
38.08,2.304,50.59475
38.09,2.305,50.6178
38.1,2.305,50.64085
38.11,2.306,50.66391
38.11,2.308,50.66391
38.12,2.309,50.687
38.13,2.31,50.7101
38.14,2.311,50.73321
38.15,2.312,50.75633
38.16,2.312,50.77945
38.16,2.313,50.77945
38.17,2.314,50.80259
38.18,2.314,50.82573
38.19,2.315,50.84888
38.2,2.315,50.87203
38.21,2.316,50.89519
38.21,2.317,50.89519
38.22,2.317,50.91836
38.23,2.318,50.94154
38.24,2.318,50.96472
38.25,2.319,50.98791
38.26,2.319,51.0111
38.26,2.32,51.0111
38.27,2.321,51.03431
38.28,2.321,51.05752
38.29,2.322,51.08074
38.3,2.322,51.10396
38.31,2.323,51.12719
38.31,2.323,51.12719
38.32,2.323,51.15042
38.33,2.324,51.17366
38.34,2.324,51.1969
38.35,2.325,51.22015
38.36,2.325,51.2434
38.36,2.326,51.2434
38.37,2.328,51.26668
38.38,2.329,51.28997
38.39,2.331,51.31328
38.4,2.331,51.33659
38.4,2.332,51.33659
38.41,2.332,51.35991
38.42,2.332,51.38323
38.43,2.333,51.40656
38.44,2.333,51.42989
38.45,2.333,51.45322
38.45,2.334,51.45322
38.46,2.335,51.47657
38.47,2.336,51.49993
38.48,2.337,51.5233
38.49,2.338,51.54668
38.5,2.34,51.57008
38.51,2.341,51.59349
38.51,2.342,51.59349
38.52,2.342,51.61691
38.53,2.343,51.64034
38.54,2.343,51.66377
38.55,2.343,51.6872
38.55,2.343,51.6872
38.56,2.343,51.71063
38.57,2.343,51.73406
38.58,2.343,51.75749
38.59,2.344,51.78093
38.6,2.345,51.80438
38.61,2.346,51.82784
38.61,2.347,51.82784
38.62,2.348,51.85132
38.63,2.349,51.87481
38.64,2.35,51.89831
38.65,2.351,51.92182
38.65,2.351,51.92182
38.66,2.352,51.94534
38.67,2.353,51.96887
38.68,2.354,51.99241
38.69,2.355,52.01596
38.7,2.355,52.03951
38.7,2.356,52.03951
38.71,2.356,52.06307
38.72,2.356,52.08663
38.73,2.356,52.11019
38.74,2.355,52.13374
38.75,2.356,52.1573
38.75,2.356,52.1573
38.76,2.357,52.18087
38.77,2.357,52.20444
38.78,2.357,52.22801
38.79,2.357,52.25158
38.8,2.358,52.27516
38.8,2.358,52.27516
38.81,2.358,52.29874
38.82,2.358,52.32232
38.83,2.359,52.34591
38.84,2.36,52.36951
38.85,2.361,52.39312
38.85,2.362,52.39312
38.86,2.363,52.41675
38.87,2.364,52.44039
38.88,2.365,52.46404
38.89,2.365,52.48769
38.89,2.366,52.48769
38.9,2.366,52.51135
38.91,2.366,52.53501
38.92,2.366,52.55867
38.93,2.366,52.58233
38.94,2.366,52.60599
38.94,2.367,52.60599
38.95,2.367,52.62966
38.96,2.368,52.65334
38.97,2.368,52.67702
38.98,2.368,52.7007
38.99,2.369,52.72439
38.99,2.369,52.72439
39,2.369,52.74808
39.01,2.369,52.77177
39.02,2.369,52.79546
39.03,2.369,52.81915
39.03,2.37,52.81915
39.04,2.37,52.84285
39.05,2.371,52.86656
39.06,2.371,52.89027
39.07,2.372,52.91399
39.08,2.373,52.93772
39.09,2.374,52.96146
39.09,2.375,52.96146
39.1,2.376,52.98522
39.11,2.376,53.00898
39.12,2.377,53.03275
39.13,2.377,53.05652
39.14,2.377,53.08029
39.14,2.377,53.08029
39.15,2.377,53.10406
39.16,2.377,53.12783
39.17,2.378,53.15161
39.18,2.379,53.1754
39.19,2.38,53.1992
39.19,2.382,53.1992
39.2,2.382,53.22302
39.21,2.383,53.24685
39.22,2.384,53.27069
39.23,2.385,53.29454
39.23,2.386,53.29454
39.24,2.387,53.31841
39.25,2.388,53.34229
39.26,2.389,53.36618
39.27,2.39,53.39008
39.28,2.392,53.414
39.29,2.393,53.43793
39.29,2.393,53.43793
39.3,2.394,53.46187
39.31,2.395,53.48582
39.32,2.396,53.50978
39.33,2.396,53.53374
39.33,2.397,53.53374
39.34,2.399,53.55773
39.35,2.401,53.58174
39.36,2.404,53.60578
39.37,2.407,53.62985
39.38,2.409,53.65394
39.39,2.41,53.67804
39.39,2.412,53.67804
39.4,2.413,53.70217
39.41,2.414,53.72631
39.42,2.415,53.75046
39.43,2.416,53.77462
39.43,2.417,53.77462
39.44,2.418,53.7988
39.45,2.419,53.82299
39.46,2.421,53.8472
39.47,2.424,53.87144
39.48,2.426,53.8957
39.48,2.428,53.8957
39.49,2.429,53.91999
39.5,2.431,53.9443
39.51,2.432,53.96862
39.52,2.433,53.99295
39.53,2.434,54.01729
39.53,2.435,54.01729
39.54,2.435,54.04164
39.55,2.436,54.066
39.56,2.437,54.09037
39.57,2.438,54.11475
39.58,2.439,54.13914
39.58,2.441,54.13914
39.59,2.442,54.16356
39.6,2.444,54.188
39.61,2.445,54.21245
39.62,2.446,54.23691
39.63,2.448,54.26139
39.63,2.45,54.26139
39.64,2.451,54.2859
39.65,2.453,54.31043
39.66,2.455,54.33498
39.67,2.458,54.35956
39.68,2.46,54.38416
39.68,2.463,54.38416
39.69,2.465,54.40881
39.7,2.467,54.43348
39.71,2.47,54.45818
39.72,2.473,54.48291
39.73,2.477,54.50768
39.73,2.48,54.50768
39.74,2.483,54.53251
39.75,2.484,54.55735
39.76,2.486,54.58221
39.77,2.488,54.60709
39.77,2.489,54.60709
39.78,2.49,54.63199
39.79,2.491,54.6569
39.8,2.492,54.68182
39.81,2.493,54.70675
39.82,2.496,54.73171
39.82,2.498,54.73171
39.83,2.501,54.75672
39.84,2.504,54.78176
39.85,2.507,54.80683
39.86,2.511,54.83194
39.87,2.515,54.85709
39.87,2.518,54.85709
39.88,2.521,54.8823
39.89,2.523,54.90753
39.9,2.524,54.93277
39.91,2.525,54.95802
39.91,2.526,54.95802
39.92,2.528,54.9833
39.93,2.529,55.00859
39.94,2.531,55.0339
39.95,2.533,55.05923
39.96,2.535,55.08458
39.96,2.537,55.08458
39.97,2.54,55.10998
39.98,2.543,55.13541
39.99,2.545,55.16086
40,2.547,55.18633
40.01,2.549,55.21182
40.01,2.551,55.21182
40.02,2.553,55.23735
40.03,2.556,55.26291
40.04,2.559,55.2885
40.05,2.562,55.31412
40.06,2.565,55.33977
40.06,2.568,55.33977
40.07,2.57,55.36547
40.08,2.572,55.39119
40.09,2.573,55.41692
40.1,2.574,55.44266
40.11,2.576,55.46842
40.11,2.577,55.46842
40.12,2.579,55.49421
40.13,2.58,55.52001
40.14,2.582,55.54583
40.15,2.584,55.57167
40.15,2.585,55.57167
40.16,2.587,55.59754
40.17,2.589,55.62343
40.18,2.592,55.64935
40.19,2.595,55.6753
40.2,2.598,55.70128
40.2,2.603,55.70128
40.21,2.607,55.72735
40.22,2.611,55.75346
40.23,2.613,55.77959
40.24,2.616,55.80575
40.24,2.617,55.80575
40.25,2.618,55.83193
40.26,2.618,55.85811
40.27,2.62,55.88431
40.28,2.621,55.91052
40.29,2.622,55.93674
40.29,2.624,55.93674
40.3,2.627,55.96301
40.31,2.631,55.98932
40.32,2.637,56.01569
40.33,2.643,56.04212
40.34,2.649,56.06861
40.35,2.654,56.09515
40.35,2.657,56.09515
40.36,2.662,56.12177
40.37,2.666,56.14843
40.38,2.669,56.17512
40.39,2.672,56.20184
40.39,2.674,56.20184
40.4,2.676,56.2286
40.41,2.678,56.25538
40.42,2.68,56.28218
40.43,2.683,56.30901
40.43,2.686,56.30901
40.44,2.688,56.33589
40.45,2.69,56.36279
40.46,2.693,56.38972
40.47,2.696,56.41668
40.48,2.698,56.44366
40.48,2.7,56.44366
40.49,2.702,56.47068
40.5,2.703,56.49771
40.51,2.705,56.52476
40.52,2.707,56.55183
40.52,2.709,56.55183
40.53,2.712,56.57895
40.54,2.715,56.6061
40.55,2.719,56.63329
40.56,2.722,56.66051
40.57,2.726,56.68777
40.58,2.729,56.71506
40.58,2.732,56.71506
40.59,2.734,56.7424
40.6,2.736,56.76976
40.61,2.737,56.79713
40.61,2.738,56.79713
40.62,2.739,56.82452
40.63,2.742,56.85194
40.64,2.745,56.87939
40.65,2.749,56.90688
40.66,2.753,56.93441
40.66,2.756,56.93441
40.67,2.759,56.962
40.68,2.761,56.98961
40.69,2.763,57.01724
40.7,2.765,57.04489
40.71,2.767,57.07256
40.71,2.77,57.07256
40.72,2.773,57.10029
40.73,2.778,57.12807
40.74,2.782,57.15589
40.75,2.786,57.18375
40.76,2.79,57.21165
40.76,2.793,57.21165
40.77,2.796,57.23961
40.78,2.797,57.26758
40.79,2.798,57.29556
40.8,2.799,57.32355
40.8,2.802,57.32355
40.81,2.805,57.3516
40.82,2.808,57.37968
40.83,2.812,57.4078
40.84,2.816,57.43596
40.85,2.822,57.46418
40.85,2.829,57.46418
40.86,2.834,57.49252
40.87,2.838,57.5209
40.88,2.841,57.54931
40.89,2.842,57.57773
40.89,2.845,57.57773
40.9,2.848,57.60621
40.91,2.85,57.63471
40.92,2.852,57.66323
40.93,2.854,57.69177
40.94,2.856,57.72033
40.94,2.861,57.72033
40.95,2.865,57.74898
40.96,2.868,57.77766
40.97,2.871,57.80637
40.98,2.874,57.83511
40.99,2.877,57.86388
40.99,2.881,57.86388
41,2.885,57.89273
41.01,2.887,57.9216
41.02,2.891,57.95051
41.03,2.894,57.97945
41.03,2.898,57.97945
41.04,2.903,58.00848
41.05,2.907,58.03755
41.06,2.91,58.06665
41.07,2.913,58.09578
41.08,2.916,58.12494
41.08,2.919,58.12494
41.09,2.923,58.15417
41.1,2.925,58.18342
41.11,2.928,58.2127
41.12,2.93,58.242
41.12,2.933,58.242
41.13,2.936,58.27136
41.14,2.939,58.30075
41.15,2.942,58.33017
41.16,2.947,58.35964
41.17,2.951,58.38915
41.17,2.956,58.38915
41.18,2.963,58.41878
41.19,2.966,58.44844
41.2,2.971,58.47815
41.21,2.973,58.50788
41.22,2.975,58.53763
41.22,2.977,58.53763
41.23,2.979,58.56742
41.24,2.981,58.59723
41.25,2.984,58.62707
41.26,2.987,58.65694
41.27,2.991,58.68685
41.27,2.996,58.68685
41.28,3,58.71685
41.29,3.004,58.74689
41.3,3.007,58.77696
41.31,3.011,58.80707
41.31,3.014,58.80707
41.32,3.017,58.83724
41.33,3.021,58.86745
41.34,3.026,58.89771
41.35,3.032,58.92803
41.35,3.037,58.92803
41.36,3.042,58.95845
41.37,3.047,58.98892
41.38,3.052,59.01944
41.39,3.057,59.05001
41.4,3.06,59.08061
41.4,3.064,59.08061
41.41,3.066,59.11127
41.42,3.069,59.14196
41.43,3.072,59.17268
41.44,3.075,59.20343
41.44,3.077,59.20343
41.45,3.08,59.23423
41.46,3.084,59.26507
41.47,3.09,59.29597
41.48,3.095,59.32692
41.49,3.101,59.35793
41.49,3.105,59.35793
41.5,3.108,59.38901
41.51,3.111,59.42012
41.52,3.114,59.45126
41.53,3.117,59.48243
41.53,3.121,59.48243
41.54,3.124,59.51367
41.55,3.127,59.54494
41.56,3.133,59.57627
41.57,3.14,59.60767
41.57,3.147,59.60767
41.58,3.152,59.63919
41.59,3.155,59.67074
41.6,3.158,59.70232
41.61,3.161,59.73393
41.62,3.165,59.76558
41.62,3.168,59.76558
41.63,3.173,59.79731
41.64,3.177,59.82908
41.65,3.181,59.86089
41.66,3.186,59.89275
41.66,3.19,59.89275
41.67,3.194,59.92469
41.68,3.196,59.95665
41.69,3.199,59.98864
41.7,3.201,60.02065
41.71,3.204,60.05269
41.71,3.208,60.05269
41.72,3.213,60.08482
41.73,3.219,60.11701
41.74,3.226,60.14927
41.75,3.233,60.1816
41.75,3.24,60.1816
41.76,3.247,60.21407
41.77,3.251,60.24658
41.78,3.255,60.27913
41.79,3.258,60.31171
41.8,3.261,60.34432
41.8,3.264,60.34432
41.81,3.267,60.37699
41.82,3.273,60.40972
41.83,3.28,60.44252
41.84,3.286,60.47538
41.84,3.294,60.47538
41.85,3.301,60.50839
41.86,3.308,60.54147
41.87,3.313,60.5746
41.88,3.316,60.60776
41.89,3.319,60.64095
41.89,3.322,60.64095
41.9,3.324,60.67419
41.91,3.328,60.70747
41.92,3.332,60.74079
41.93,3.335,60.77414
41.93,3.338,60.77414
41.94,3.342,60.80756
41.95,3.348,60.84104
41.96,3.353,60.87457
41.97,3.359,60.90816
41.98,3.366,60.94182
41.98,3.371,60.94182
41.99,3.377,60.97559
42,3.382,61.00941
42.01,3.387,61.04328
42.02,3.392,61.0772
42.02,3.397,61.0772
42.03,3.402,61.11122
42.04,3.408,61.1453
42.05,3.413,61.17943
42.06,3.419,61.21362
42.06,3.424,61.21362
42.07,3.428,61.2479
42.08,3.434,61.28224
42.09,3.439,61.31663
42.1,3.443,61.35106
42.11,3.446,61.38552
42.11,3.451,61.38552
42.12,3.456,61.42008
42.13,3.461,61.45469
42.14,3.465,61.48934
42.15,3.468,61.52402
42.15,3.476,61.52402
42.16,3.484,61.55886
42.17,3.49,61.59376
42.18,3.495,61.62871
42.19,3.5,61.66371
42.19,3.507,61.66371
42.2,3.512,61.69883
42.21,3.517,61.734
42.22,3.522,61.76922
42.23,3.526,61.80448
42.23,3.53,61.80448
42.24,3.536,61.83984
42.25,3.543,61.87527
42.26,3.545,61.91072
42.27,3.546,61.94618
42.28,3.549,61.98167
42.28,3.553,61.98167
42.29,3.559,62.01726
42.3,3.567,62.05293
42.31,3.572,62.08865
42.32,3.58,62.12445
42.33,3.589,62.16034
42.33,3.602,62.16034
42.34,3.61,62.19644
42.35,3.613,62.23257
42.36,3.617,62.26874
42.36,3.621,62.26874
42.37,3.625,62.30499
42.38,3.63,62.34129
42.39,3.635,62.37764
42.4,3.638,62.41402
42.41,3.643,62.45045
42.41,3.649,62.45045
42.42,3.655,62.487
42.43,3.66,62.5236
42.44,3.665,62.56025
42.45,3.673,62.59698
42.45,3.681,62.59698
42.46,3.687,62.63385
42.47,3.694,62.67079
42.48,3.703,62.70782
42.49,3.712,62.74494
42.49,3.719,62.74494
42.5,3.725,62.78219
42.51,3.732,62.81951
42.52,3.736,62.85687
42.53,3.738,62.89425
42.54,3.743,62.93168
42.54,3.748,62.93168
42.55,3.754,62.96922
42.56,3.76,63.00682
42.57,3.767,63.04449
42.58,3.77,63.08219
42.58,3.775,63.08219
42.59,3.781,63.12
42.6,3.79,63.1579
42.61,3.798,63.19588
42.62,3.807,63.23395
42.62,3.813,63.23395
42.63,3.818,63.27213
42.64,3.827,63.3104
42.65,3.835,63.34875
42.66,3.841,63.38716
42.66,3.849,63.38716
42.67,3.852,63.42568
42.68,3.854,63.46422
42.69,3.859,63.50281
42.7,3.864,63.54145
42.71,3.87,63.58015
42.71,3.881,63.58015
42.72,3.887,63.61902
42.73,3.897,63.65799
42.74,3.906,63.69705
42.75,3.916,63.73621
42.75,3.926,63.73621
42.76,3.931,63.77552
42.77,3.933,63.81485
42.78,3.937,63.85422
42.79,3.947,63.89369
42.79,3.954,63.89369
42.8,3.961,63.9333
42.81,3.964,63.97294
42.82,3.972,64.01266
42.83,3.979,64.05245
42.83,3.991,64.05245
42.84,3.996,64.09241
42.85,4.005,64.13246
42.86,4.011,64.17257
42.87,4.018,64.21275
42.87,4.027,64.21275
42.88,4.037,64.25312
42.89,4.043,64.29355
42.9,4.046,64.33401
42.91,4.049,64.3745
42.91,4.053,64.3745
42.92,4.063,64.41513
42.93,4.067,64.4558
42.94,4.075,64.49655
42.95,4.088,64.53743
42.96,4.093,64.57836
42.96,4.103,64.57836
42.97,4.115,64.61951
42.98,4.122,64.66073
42.99,4.132,64.70205
43,4.139,64.74344
43,4.148,64.74344
43.01,4.158,64.78502
43.02,4.163,64.82665
43.03,4.171,64.86836
43.04,4.181,64.91017
43.04,4.186,64.91017
43.05,4.192,64.95209
43.06,4.197,64.99406
43.07,4.201,65.03607
43.08,4.203,65.0781
43.08,4.209,65.0781
43.09,4.214,65.12024
43.1,4.223,65.16247
43.11,4.233,65.2048
43.12,4.245,65.24725
43.13,4.258,65.28983
43.13,4.269,65.28983
43.14,4.277,65.3326
43.15,4.289,65.37549
43.16,4.296,65.41845
43.16,4.303,65.41845
43.17,4.308,65.46153
43.18,4.312,65.50465
43.19,4.321,65.54786
43.2,4.33,65.59116
43.21,4.341,65.63457
43.21,4.348,65.63457
43.22,4.356,65.67813
43.23,4.366,65.72179
43.24,4.377,65.76556
43.24,4.384,65.76556
43.25,4.391,65.80947
43.26,4.399,65.85346
43.27,4.409,65.89755
43.28,4.418,65.94173
43.28,4.427,65.94173
43.29,4.436,65.98609
43.3,4.442,66.03051
43.31,4.448,66.07499
43.32,4.453,66.11952
43.32,4.463,66.11952
43.33,4.473,66.16425
43.34,4.477,66.20902
43.35,4.485,66.25387
43.36,4.497,66.29884
43.37,4.51,66.34394
43.37,4.525,66.34394
43.38,4.539,66.38933
43.39,4.55,66.43483
43.4,4.559,66.48042
43.41,4.565,66.52607
43.41,4.573,66.52607
43.42,4.578,66.57185
43.43,4.585,66.6177
43.44,4.59,66.6636
43.44,4.596,66.6636
43.45,4.609,66.70969
43.46,4.616,66.75585
43.47,4.624,66.80209
43.48,4.634,66.84843
43.48,4.647,66.84843
43.49,4.659,66.89502
43.5,4.67,66.94172
43.51,4.682,66.98854
43.52,4.697,67.03551
43.53,4.708,67.08259
43.53,4.716,67.08259
43.54,4.727,67.12986
43.55,4.733,67.17719
43.56,4.742,67.22461
43.57,4.75,67.27211
43.57,4.763,67.27211
43.58,4.772,67.31983
43.59,4.781,67.36764
43.6,4.788,67.41552
43.61,4.8,67.46352
43.61,4.809,67.46352
43.62,4.821,67.51173
43.63,4.828,67.56001
43.64,4.837,67.60838
43.65,4.852,67.6569
43.65,4.862,67.6569
43.66,4.875,67.70565
43.67,4.884,67.75449
43.68,4.891,67.8034
43.68,4.898,67.8034
43.69,4.905,67.85245
43.7,4.916,67.90161
43.71,4.927,67.95088
43.72,4.935,68.00023
43.72,4.946,68.00023
43.73,4.958,68.04981
43.74,4.973,68.09954
43.75,4.985,68.14939
43.76,4.996,68.19935
43.76,5.009,68.19935
43.77,5.018,68.24953
43.78,5.03,68.29983
43.79,5.045,68.35028
43.8,5.058,68.40086
43.8,5.069,68.40086
43.81,5.078,68.45164
43.82,5.089,68.50253
43.83,5.1,68.55353
43.84,5.111,68.60464
43.84,5.123,68.60464
43.85,5.139,68.65603
43.86,5.152,68.70755
43.87,5.164,68.75919
43.87,5.174,68.75919
43.88,5.188,68.81107
43.89,5.198,68.86305
43.9,5.205,68.9151
43.91,5.213,68.96723
43.91,5.218,68.96723
43.92,5.227,69.0195
43.93,5.238,69.07188
43.94,5.254,69.12442
43.95,5.27,69.17712
43.95,5.28,69.17712
43.96,5.289,69.23001
43.97,5.301,69.28302
43.98,5.314,69.33616
43.98,5.329,69.33616
43.99,5.34,69.38956
44,5.352,69.44308
44.01,5.366,69.49674
44.02,5.382,69.55056
44.03,5.395,69.60451
44.03,5.411,69.60451
44.04,5.423,69.65874
44.05,5.437,69.71311
44.06,5.452,69.76763
44.06,5.463,69.76763
44.07,5.474,69.82237
44.08,5.486,69.87723
44.09,5.497,69.9322
44.1,5.509,69.98729
44.1,5.525,69.98729
44.11,5.539,70.04268
44.12,5.549,70.09817
44.13,5.559,70.15376
44.13,5.572,70.15376
44.14,5.58,70.20956
44.15,5.598,70.26554
44.16,5.61,70.32164
44.17,5.621,70.37785
44.17,5.637,70.37785
44.18,5.656,70.43441
44.19,5.673,70.49114
44.2,5.688,70.54802
44.21,5.702,70.60504
44.21,5.715,70.60504
44.22,5.728,70.66232
44.23,5.739,70.71971
44.24,5.751,70.77722
44.25,5.766,70.83488
44.25,5.779,70.83488
44.26,5.794,70.89282
44.27,5.808,70.9509
44.28,5.826,71.00916
44.28,5.84,71.00916
44.29,5.854,71.0677
44.3,5.868,71.12638
44.31,5.877,71.18515
44.32,5.888,71.24403
44.32,5.9,71.24403
44.33,5.915,71.30318
44.34,5.933,71.36251
44.35,5.952,71.42203
44.36,5.969,71.48172
44.36,5.988,71.48172
44.37,6.005,71.54177
44.38,6.022,71.60199
44.39,6.033,71.66232
44.39,6.041,71.66232
44.4,6.051,71.72283
44.41,6.061,71.78344
44.42,6.073,71.84417
44.43,6.09,71.90507
44.43,6.11,71.90507
44.44,6.13,71.96637
44.45,6.146,72.02783
44.46,6.165,72.08948
44.46,6.183,72.08948
44.47,6.199,72.15147
44.48,6.218,72.21365
44.49,6.238,72.27603
44.5,6.253,72.33856
44.5,6.271,72.33856
44.51,6.286,72.40142
44.52,6.302,72.46444
44.53,6.316,72.5276
44.53,6.327,72.5276
44.54,6.343,72.59103
44.55,6.356,72.65459
44.56,6.371,72.7183
44.57,6.386,72.78216
44.57,6.404,72.78216
44.58,6.42,72.84636
44.59,6.44,72.91076
44.6,6.458,72.97534
44.6,6.476,72.97534
44.61,6.491,73.04025
44.62,6.507,73.10532
44.63,6.532,73.17064
44.64,6.547,73.23611
44.64,6.565,73.23611
44.65,6.583,73.30194
44.66,6.597,73.36791
44.67,6.611,73.43402
44.67,6.631,73.43402
44.68,6.646,73.50048
44.69,6.665,73.56713
44.7,6.686,73.63399
44.7,6.708,73.63399
44.71,6.732,73.70131
44.72,6.749,73.7688
44.73,6.767,73.83647
44.74,6.788,73.90435
44.74,6.804,73.90435
44.75,6.818,73.97253
44.76,6.837,74.0409
44.77,6.849,74.10939
44.77,6.863,74.10939
44.78,6.879,74.17818
44.79,6.897,74.24715
44.8,6.915,74.3163
44.81,6.933,74.38563
44.81,6.953,74.38563
44.82,6.973,74.45536
44.83,6.995,74.52531
44.84,7.011,74.59542
44.84,7.032,74.59542
44.85,7.048,74.6659
44.86,7.069,74.73659
44.87,7.091,74.8075
44.88,7.115,74.87865
44.88,7.134,74.87865
44.89,7.155,74.9502
44.9,7.177,75.02197
44.91,7.2,75.09397
44.91,7.222,75.09397
44.92,7.241,75.16638
44.93,7.26,75.23898
44.94,7.278,75.31176
44.94,7.299,75.31176
44.95,7.32,75.38496
44.96,7.34,75.45836
44.97,7.362,75.53198
44.97,7.376,75.53198
44.98,7.396,75.60594
44.99,7.417,75.68011
45,7.439,75.7545
45,7.457,75.7545
45.01,7.481,75.82931
45.02,7.5,75.90431
45.03,7.524,75.97955
45.03,7.548,75.97955
45.04,7.572,76.05527
45.05,7.601,76.13128
45.06,7.619,76.20747
45.07,7.636,76.28383
45.07,7.656,76.28383
45.08,7.682,76.36065
45.09,7.705,76.4377
45.1,7.724,76.51494
45.1,7.747,76.51494
45.11,7.77,76.59264
45.12,7.791,76.67055
45.13,7.819,76.74874
45.13,7.846,76.74874
45.14,7.871,76.82745
45.15,7.891,76.90636
45.16,7.915,76.98551
45.16,7.94,76.98551
45.17,7.963,77.06514
45.18,7.981,77.14495
45.19,8.001,77.22496
45.19,8.021,77.22496
45.2,8.039,77.30535
45.21,8.061,77.38596
45.22,8.083,77.46679
45.22,8.112,77.46679
45.23,8.138,77.54817
