Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
94.15,1.84,311.40531
94.16,1.84,311.42371
94.17,1.84,311.44211
94.18,1.84,311.46051
94.19,1.84,311.47891
94.2,1.84,311.49731
94.2,1.84,311.49731
94.21,1.84,311.51571
94.22,1.84,311.53411
94.23,1.84,311.55251
94.24,1.84,311.57091
94.25,1.84,311.58931
94.25,1.84,311.58931
94.26,1.84,311.60771
94.27,1.84,311.62611
94.28,1.84,311.64451
94.29,1.839,311.6629
94.3,1.839,311.68129
94.3,1.839,311.68129
94.31,1.839,311.69968
94.32,1.839,311.71807
94.33,1.839,311.73646
94.34,1.839,311.75485
94.35,1.84,311.77325
94.35,1.84,311.77325
94.36,1.84,311.79165
94.37,1.84,311.81005
94.38,1.84,311.82845
94.39,1.84,311.84685
94.39,1.839,311.84685
94.4,1.839,311.86524
94.41,1.839,311.88363
94.42,1.839,311.90202
94.43,1.839,311.92041
94.44,1.84,311.93881
94.45,1.84,311.95721
94.45,1.84,311.95721
94.46,1.84,311.97561
94.47,1.84,311.99401
94.48,1.84,312.01241
94.49,1.839,312.0308
94.5,1.839,312.04919
94.5,1.839,312.04919
94.51,1.839,312.06758
94.52,1.839,312.08597
94.53,1.839,312.10436
94.54,1.84,312.12276
94.55,1.84,312.14116
94.55,1.839,312.14116
94.56,1.839,312.15955
94.57,1.839,312.17794
94.58,1.839,312.19633
94.59,1.839,312.21472
94.6,1.839,312.23311
94.6,1.839,312.23311
94.61,1.839,312.2515
94.62,1.839,312.26989
94.63,1.839,312.28828
94.64,1.839,312.30667
94.65,1.839,312.32506
94.65,1.839,312.32506
94.66,1.84,312.34346
94.67,1.84,312.36186
94.68,1.84,312.38026
94.69,1.84,312.39866
94.7,1.839,312.41705
94.7,1.839,312.41705
94.71,1.839,312.43544
94.72,1.839,312.45383
94.73,1.839,312.47222
94.74,1.839,312.49061
94.74,1.838,312.49061
94.75,1.838,312.50899
94.76,1.838,312.52737
94.77,1.838,312.54575
94.78,1.838,312.56413
94.79,1.838,312.58251
94.8,1.838,312.60089
94.8,1.838,312.60089
94.81,1.838,312.61927
94.82,1.838,312.63765
94.83,1.838,312.65603
94.84,1.839,312.67442
94.85,1.839,312.69281
94.85,1.839,312.69281
94.86,1.838,312.71119
94.87,1.838,312.72957
94.88,1.838,312.74795
94.89,1.838,312.76633
94.9,1.837,312.7847
94.9,1.837,312.7847
94.91,1.837,312.80307
94.92,1.837,312.82144
94.93,1.837,312.83981
94.94,1.837,312.85818
94.94,1.838,312.85818
94.95,1.838,312.87656
94.96,1.838,312.89494
94.97,1.838,312.91332
94.98,1.838,312.9317
94.99,1.839,312.95009
95,1.839,312.96848
95,1.839,312.96848
95.01,1.839,312.98687
95.02,1.839,313.00526
95.03,1.839,313.02365
95.04,1.839,313.04204
95.05,1.839,313.06043
95.05,1.839,313.06043
95.06,1.839,313.07882
95.07,1.839,313.09721
95.08,1.839,313.1156
95.09,1.839,313.13399
95.09,1.839,313.13399
95.1,1.838,313.15237
95.11,1.838,313.17075
95.12,1.838,313.18913
95.13,1.838,313.20751
95.14,1.838,313.22589
95.15,1.838,313.24427
95.15,1.838,313.24427
95.16,1.838,313.26265
95.17,1.838,313.28103
95.18,1.838,313.29941
95.19,1.838,313.31779
95.2,1.838,313.33617
95.2,1.838,313.33617
95.21,1.838,313.35455
95.22,1.838,313.37293
95.23,1.838,313.39131
95.24,1.838,313.40969
95.25,1.838,313.42807
95.25,1.838,313.42807
95.26,1.838,313.44645
95.27,1.838,313.46483
95.28,1.838,313.48321
95.29,1.838,313.50159
95.3,1.838,313.51997
95.3,1.838,313.51997
95.31,1.838,313.53835
95.32,1.838,313.55673
95.33,1.838,313.57511
95.34,1.838,313.59349
95.35,1.839,313.61188
95.35,1.839,313.61188
95.36,1.839,313.63027
95.37,1.839,313.64866
95.38,1.839,313.66705
95.39,1.839,313.68544
95.4,1.839,313.70383
95.4,1.839,313.70383
95.41,1.839,313.72222
95.42,1.839,313.74061
95.43,1.839,313.759
95.44,1.839,313.77739
95.45,1.838,313.79577
95.45,1.838,313.79577
95.46,1.838,313.81415
95.47,1.838,313.83253
95.48,1.839,313.85092
95.49,1.839,313.86931
95.5,1.839,313.8877
95.5,1.839,313.8877
95.51,1.839,313.90609
95.52,1.84,313.92449
95.53,1.84,313.94289
95.54,1.839,313.96128
95.55,1.839,313.97967
95.55,1.839,313.97967
95.56,1.839,313.99806
95.57,1.839,314.01645
95.58,1.839,314.03484
95.59,1.839,314.05323
95.6,1.839,314.07162
95.6,1.839,314.07162
95.61,1.839,314.09001
95.62,1.839,314.1084
95.63,1.838,314.12678
95.64,1.838,314.14516
95.65,1.839,314.16355
95.65,1.839,314.16355
95.66,1.839,314.18194
95.67,1.839,314.20033
95.68,1.839,314.21872
95.69,1.84,314.23712
95.69,1.84,314.23712
95.7,1.84,314.25552
95.71,1.84,314.27392
95.72,1.841,314.29233
95.73,1.841,314.31074
95.74,1.84,314.32914
95.74,1.84,314.32914
95.75,1.84,314.34754
95.76,1.84,314.36594
95.77,1.84,314.38434
95.78,1.84,314.40274
95.79,1.841,314.42115
95.8,1.841,314.43956
95.8,1.841,314.43956
95.81,1.841,314.45797
95.82,1.841,314.47638
95.83,1.841,314.49479
95.84,1.841,314.5132
95.85,1.84,314.5316
95.85,1.84,314.5316
95.86,1.84,314.55
95.87,1.84,314.5684
95.88,1.84,314.5868
95.89,1.84,314.6052
95.9,1.84,314.6236
95.9,1.841,314.6236
95.91,1.841,314.64201
95.92,1.841,314.66042
95.93,1.842,314.67884
95.94,1.842,314.69726
95.95,1.842,314.71568
95.95,1.842,314.71568
95.96,1.842,314.7341
95.97,1.842,314.75252
95.98,1.841,314.77093
95.99,1.841,314.78934
96,1.841,314.80775
96,1.841,314.80775
96.01,1.841,314.82616
96.02,1.841,314.84457
96.03,1.841,314.86298
96.04,1.841,314.88139
96.05,1.841,314.8998
96.05,1.841,314.8998
96.06,1.841,314.91821
96.07,1.841,314.93662
96.08,1.841,314.95503
96.09,1.841,314.97344
96.1,1.842,314.99186
96.1,1.842,314.99186
96.11,1.842,315.01028
96.12,1.842,315.0287
96.13,1.842,315.04712
96.14,1.843,315.06555
96.15,1.843,315.08398
96.15,1.843,315.08398
96.16,1.843,315.10241
96.17,1.843,315.12084
96.18,1.843,315.13927
96.19,1.843,315.1577
96.2,1.843,315.17613
96.2,1.843,315.17613
96.21,1.843,315.19456
96.22,1.843,315.21299
96.23,1.843,315.23142
96.24,1.843,315.24985
96.25,1.843,315.26828
96.25,1.843,315.26828
96.26,1.844,315.28672
96.27,1.844,315.30516
96.28,1.844,315.3236
96.29,1.844,315.34204
96.29,1.844,315.34204
96.3,1.844,315.36048
96.31,1.844,315.37892
96.32,1.844,315.39736
96.33,1.844,315.4158
96.34,1.844,315.43424
96.35,1.844,315.45268
96.35,1.844,315.45268
96.36,1.844,315.47112
96.37,1.844,315.48956
96.38,1.844,315.508
96.39,1.844,315.52644
96.4,1.844,315.54488
96.4,1.844,315.54488
96.41,1.844,315.56332
96.42,1.844,315.58176
96.43,1.844,315.6002
96.44,1.845,315.61865
96.45,1.845,315.6371
96.45,1.845,315.6371
96.46,1.845,315.65555
96.47,1.845,315.674
96.48,1.845,315.69245
96.49,1.845,315.7109
96.5,1.845,315.72935
96.5,1.845,315.72935
96.51,1.845,315.7478
96.52,1.845,315.76625
96.53,1.846,315.78471
96.54,1.846,315.80317
96.55,1.846,315.82163
96.55,1.846,315.82163
96.56,1.846,315.84009
96.57,1.846,315.85855
96.58,1.846,315.87701
96.59,1.846,315.89547
96.6,1.846,315.91393
96.6,1.846,315.91393
96.61,1.846,315.93239
96.62,1.846,315.95085
96.63,1.846,315.96931
96.64,1.846,315.98777
96.64,1.846,315.98777
96.65,1.846,316.00623
96.66,1.846,316.02469
96.67,1.846,316.04315
96.68,1.846,316.06161
96.69,1.846,316.08007
96.7,1.846,316.09853
96.7,1.846,316.09853
96.71,1.846,316.11699
96.72,1.845,316.13544
96.73,1.845,316.15389
96.74,1.845,316.17234
96.75,1.846,316.1908
96.75,1.846,316.1908
96.76,1.846,316.20926
96.77,1.846,316.22772
96.78,1.846,316.24618
96.79,1.846,316.26464
96.8,1.846,316.2831
96.8,1.845,316.2831
96.81,1.845,316.30155
96.82,1.845,316.32
96.83,1.845,316.33845
96.84,1.845,316.3569
96.85,1.845,316.37535
96.85,1.845,316.37535
96.86,1.846,316.39381
96.87,1.846,316.41227
96.88,1.847,316.43074
96.89,1.847,316.44921
96.9,1.847,316.46768
96.9,1.847,316.46768
96.91,1.847,316.48615
96.92,1.847,316.50462
96.93,1.846,316.52308
96.94,1.846,316.54154
96.95,1.845,316.55999
96.95,1.845,316.55999
96.96,1.845,316.57844
96.97,1.844,316.59688
96.98,1.844,316.61532
96.99,1.845,316.63377
97,1.845,316.65222
97,1.845,316.65222
97.01,1.845,316.67067
97.02,1.846,316.68913
97.03,1.846,316.70759
97.04,1.846,316.72605
97.05,1.846,316.74451
97.05,1.846,316.74451
97.06,1.846,316.76297
97.07,1.846,316.78143
97.08,1.846,316.79989
97.09,1.845,316.81834
97.1,1.845,316.83679
97.1,1.845,316.83679
97.11,1.845,316.85524
97.12,1.845,316.87369
97.13,1.845,316.89214
97.14,1.845,316.91059
97.15,1.845,316.92904
97.15,1.845,316.92904
97.16,1.846,316.9475
97.17,1.846,316.96596
97.18,1.846,316.98442
97.19,1.846,317.00288
97.2,1.846,317.02134
97.2,1.846,317.02134
97.21,1.846,317.0398
97.22,1.846,317.05826
97.23,1.846,317.07672
97.24,1.846,317.09518
97.25,1.846,317.11364
97.25,1.846,317.11364
97.26,1.846,317.1321
97.27,1.846,317.15056
97.28,1.847,317.16903
97.29,1.846,317.18749
97.3,1.846,317.20595
97.3,1.846,317.20595
97.31,1.846,317.22441
97.32,1.846,317.24287
97.33,1.846,317.26133
97.34,1.846,317.27979
97.35,1.846,317.29825
97.35,1.846,317.29825
97.36,1.846,317.31671
97.37,1.847,317.33518
97.38,1.847,317.35365
97.39,1.847,317.37212
97.4,1.847,317.39059
97.4,1.848,317.39059
97.41,1.848,317.40907
97.42,1.848,317.42755
97.43,1.848,317.44603
97.44,1.848,317.46451
97.45,1.848,317.48299
97.45,1.848,317.48299
97.46,1.848,317.50147
97.47,1.848,317.51995
97.48,1.848,317.53843
97.49,1.848,317.55691
97.5,1.848,317.57539
97.51,1.847,317.59386
97.51,1.847,317.59386
97.52,1.847,317.61233
97.53,1.847,317.6308
97.54,1.847,317.64927
97.55,1.847,317.66774
97.55,1.847,317.66774
97.56,1.848,317.68622
97.57,1.848,317.7047
97.58,1.848,317.72318
97.59,1.848,317.74166
97.6,1.848,317.76014
97.6,1.848,317.76014
97.61,1.848,317.77862
97.62,1.848,317.7971
97.63,1.848,317.81558
97.64,1.849,317.83407
97.65,1.849,317.85256
97.65,1.849,317.85256
97.66,1.849,317.87105
97.67,1.849,317.88954
97.68,1.849,317.90803
97.69,1.849,317.92652
97.7,1.849,317.94501
97.7,1.849,317.94501
97.71,1.849,317.9635
97.72,1.849,317.98199
97.73,1.849,318.00048
97.74,1.849,318.01897
97.75,1.849,318.03746
97.75,1.849,318.03746
97.76,1.849,318.05595
97.77,1.85,318.07445
97.78,1.85,318.09295
97.79,1.85,318.11145
97.8,1.85,318.12995
97.8,1.85,318.12995
97.81,1.85,318.14845
97.82,1.85,318.16695
97.83,1.85,318.18545
97.84,1.85,318.20395
97.85,1.85,318.22245
97.85,1.85,318.22245
97.86,1.85,318.24095
97.87,1.85,318.25945
97.88,1.85,318.27795
97.89,1.85,318.29645
97.9,1.85,318.31495
97.9,1.849,318.31495
97.91,1.849,318.33344
97.92,1.849,318.35193
97.93,1.849,318.37042
97.94,1.85,318.38892
97.95,1.85,318.40742
97.95,1.85,318.40742
97.96,1.851,318.42593
97.97,1.851,318.44444
97.98,1.851,318.46295
97.99,1.852,318.48147
98,1.852,318.49999
98,1.852,318.49999
98.01,1.852,318.51851
98.02,1.851,318.53702
98.03,1.851,318.55553
98.04,1.851,318.57404
98.05,1.851,318.59255
98.05,1.85,318.59255
98.06,1.851,318.61106
98.07,1.851,318.62957
98.08,1.851,318.64808
98.09,1.851,318.66659
98.1,1.852,318.68511
98.1,1.852,318.68511
98.11,1.852,318.70363
98.12,1.852,318.72215
98.13,1.852,318.74067
98.14,1.852,318.75919
98.15,1.851,318.7777
98.15,1.851,318.7777
98.16,1.851,318.79621
98.17,1.851,318.81472
98.18,1.851,318.83323
98.19,1.851,318.85174
98.2,1.851,318.87025
98.2,1.851,318.87025
98.21,1.851,318.88876
98.22,1.851,318.90727
98.23,1.852,318.92579
98.24,1.852,318.94431
98.25,1.852,318.96283
98.25,1.852,318.96283
98.26,1.852,318.98135
98.27,1.852,318.99987
98.28,1.851,319.01838
98.29,1.851,319.03689
98.3,1.851,319.0554
98.3,1.851,319.0554
98.31,1.852,319.07392
98.32,1.852,319.09244
98.33,1.852,319.11096
98.34,1.852,319.12948
98.35,1.852,319.148
98.35,1.852,319.148
98.36,1.852,319.16652
98.37,1.852,319.18504
98.38,1.851,319.20355
98.39,1.851,319.22206
98.39,1.851,319.22206
98.4,1.851,319.24057
98.41,1.85,319.25907
98.42,1.85,319.27757
98.43,1.85,319.29607
98.44,1.85,319.31457
98.45,1.85,319.33307
98.45,1.85,319.33307
98.46,1.85,319.35157
98.47,1.85,319.37007
98.48,1.851,319.38858
98.49,1.851,319.40709
98.5,1.851,319.4256
98.5,1.851,319.4256
98.51,1.851,319.44411
98.52,1.851,319.46262
98.53,1.851,319.48113
98.54,1.851,319.49964
98.54,1.851,319.49964
98.55,1.851,319.51815
98.56,1.85,319.53665
98.57,1.85,319.55515
98.58,1.85,319.57365
98.59,1.85,319.59215
98.6,1.85,319.61065
98.6,1.85,319.61065
98.61,1.85,319.62915
98.62,1.85,319.64765
98.63,1.85,319.66615
98.64,1.85,319.68465
98.64,1.85,319.68465
98.65,1.85,319.70315
98.66,1.85,319.72165
98.67,1.85,319.74015
98.68,1.85,319.75865
98.69,1.85,319.77715
98.7,1.85,319.79565
98.7,1.85,319.79565
98.71,1.85,319.81415
98.72,1.85,319.83265
98.73,1.85,319.85115
98.74,1.85,319.86965
98.75,1.85,319.88815
98.75,1.85,319.88815
98.76,1.85,319.90665
98.77,1.85,319.92515
98.78,1.85,319.94365
98.79,1.85,319.96215
98.8,1.85,319.98065
98.8,1.849,319.98065
98.81,1.849,319.99914
98.82,1.849,320.01763
98.83,1.849,320.03612
98.84,1.849,320.05461
98.84,1.849,320.05461
98.85,1.849,320.0731
98.86,1.85,320.0916
98.87,1.849,320.11009
98.88,1.849,320.12858
98.89,1.849,320.14707
98.89,1.849,320.14707
98.9,1.849,320.16556
98.91,1.85,320.18406
98.92,1.85,320.20256
98.93,1.85,320.22106
98.94,1.85,320.23956
98.95,1.85,320.25806
98.95,1.85,320.25806
98.96,1.85,320.27656
98.97,1.85,320.29506
98.98,1.85,320.31356
98.99,1.85,320.33206
99,1.85,320.35056
99,1.85,320.35056
99.01,1.85,320.36906
99.02,1.85,320.38756
99.03,1.85,320.40606
99.04,1.85,320.42456
99.05,1.85,320.44306
99.05,1.85,320.44306
99.06,1.85,320.46156
99.07,1.85,320.48006
99.08,1.85,320.49856
99.09,1.85,320.51706
99.1,1.85,320.53556
99.1,1.85,320.53556
99.11,1.849,320.55405
99.12,1.849,320.57254
99.13,1.849,320.59103
99.14,1.849,320.60952
99.15,1.849,320.62801
99.15,1.85,320.62801
99.16,1.85,320.64651
99.17,1.85,320.66501
99.18,1.851,320.68352
99.19,1.851,320.70203
99.2,1.851,320.72054
99.2,1.851,320.72054
99.21,1.851,320.73905
99.22,1.851,320.75756
99.23,1.851,320.77607
99.24,1.851,320.79458
99.25,1.851,320.81309
99.25,1.851,320.81309
99.26,1.851,320.8316
99.27,1.851,320.85011
99.28,1.852,320.86863
99.29,1.852,320.88715
99.3,1.852,320.90567
99.3,1.852,320.90567
99.31,1.853,320.9242
99.32,1.853,320.94273
99.33,1.852,320.96125
99.34,1.852,320.97977
99.35,1.852,320.99829
99.35,1.852,320.99829
99.36,1.852,321.01681
99.37,1.852,321.03533
99.38,1.852,321.05385
99.39,1.852,321.07237
99.4,1.852,321.09089
99.4,1.853,321.09089
99.41,1.853,321.10942
99.42,1.853,321.12795
99.43,1.854,321.14649
99.44,1.854,321.16503
99.45,1.854,321.18357
99.45,1.854,321.18357
99.46,1.854,321.20211
99.47,1.854,321.22065
99.48,1.854,321.23919
99.49,1.854,321.25773
99.5,1.854,321.27627
99.5,1.854,321.27627
99.51,1.854,321.29481
99.52,1.854,321.31335
99.53,1.854,321.33189
99.54,1.854,321.35043
99.55,1.854,321.36897
99.55,1.854,321.36897
99.56,1.854,321.38751
99.57,1.854,321.40605
99.58,1.854,321.42459
99.59,1.854,321.44313
99.6,1.854,321.46167
99.6,1.854,321.46167
99.61,1.855,321.48022
99.62,1.855,321.49877
99.63,1.855,321.51732
99.64,1.855,321.53587
99.65,1.855,321.55442
99.65,1.855,321.55442
99.66,1.855,321.57297
99.67,1.855,321.59152
99.68,1.856,321.61008
99.69,1.856,321.62864
99.7,1.856,321.6472
99.7,1.856,321.6472
99.71,1.856,321.66576
99.72,1.856,321.68432
99.73,1.856,321.70288
99.74,1.856,321.72144
99.75,1.856,321.74
99.75,1.856,321.74
99.76,1.856,321.75856
99.77,1.856,321.77712
99.78,1.855,321.79567
99.79,1.856,321.81423
99.8,1.856,321.83279
99.8,1.856,321.83279
99.81,1.856,321.85135
99.82,1.857,321.86992
99.83,1.857,321.88849
99.84,1.857,321.90706
99.85,1.857,321.92563
99.85,1.858,321.92563
99.86,1.858,321.94421
99.87,1.857,321.96278
99.88,1.857,321.98135
99.89,1.857,321.99992
99.9,1.857,322.01849
99.9,1.858,322.01849
99.91,1.858,322.03707
99.92,1.858,322.05565
99.93,1.858,322.07423
99.94,1.858,322.09281
99.95,1.858,322.11139
99.95,1.858,322.11139
99.96,1.858,322.12997
99.97,1.858,322.14855
99.98,1.858,322.16713
99.99,1.858,322.18571
100,1.858,322.20429
100,1.858,322.20429
100.01,1.858,322.22287
100.02,1.858,322.24145
100.03,1.858,322.26003
100.04,1.858,322.27861
100.05,1.859,322.2972
100.05,1.859,322.2972
100.06,1.859,322.31579
100.07,1.859,322.33438
100.08,1.859,322.35297
100.09,1.859,322.37156
100.1,1.859,322.39015
100.1,1.859,322.39015
100.11,1.859,322.40874
100.12,1.859,322.42733
100.13,1.859,322.44592
100.14,1.859,322.46451
100.15,1.859,322.4831
100.15,1.86,322.4831
100.16,1.86,322.5017
100.17,1.86,322.5203
100.18,1.86,322.5389
100.19,1.86,322.5575
100.2,1.86,322.5761
100.2,1.86,322.5761
100.21,1.86,322.5947
100.22,1.859,322.61329
100.23,1.859,322.63188
100.24,1.859,322.65047
100.25,1.859,322.66906
100.25,1.859,322.66906
100.26,1.859,322.68765
100.27,1.859,322.70624
100.28,1.859,322.72483
100.29,1.859,322.74342
100.3,1.859,322.76201
100.3,1.859,322.76201
100.31,1.859,322.7806
100.32,1.859,322.79919
100.33,1.859,322.81778
100.34,1.859,322.83637
100.35,1.86,322.85497
100.35,1.86,322.85497
100.36,1.861,322.87358
100.37,1.861,322.89219
100.38,1.861,322.9108
100.39,1.861,322.92941
100.4,1.861,322.94802
100.4,1.86,322.94802
100.41,1.86,322.96662
100.42,1.859,322.98521
100.43,1.859,323.0038
100.44,1.859,323.02239
100.45,1.859,323.04098
100.45,1.859,323.04098
100.46,1.859,323.05957
100.47,1.86,323.07817
100.48,1.859,323.09676
100.49,1.859,323.11535
100.5,1.859,323.13394
100.5,1.859,323.13394
100.51,1.859,323.15253
100.52,1.859,323.17112
100.53,1.859,323.18971
100.54,1.859,323.2083
100.55,1.859,323.22689
100.55,1.86,323.22689
100.56,1.86,323.24549
100.57,1.86,323.26409
100.58,1.86,323.28269
100.59,1.86,323.30129
100.6,1.86,323.31989
100.6,1.86,323.31989
100.61,1.86,323.33849
100.62,1.86,323.35709
100.63,1.86,323.37569
100.64,1.86,323.39429
100.65,1.86,323.41289
100.65,1.86,323.41289
100.66,1.86,323.43149
100.67,1.86,323.45009
100.68,1.859,323.46868
100.69,1.859,323.48727
100.7,1.859,323.50586
100.7,1.858,323.50586
100.71,1.858,323.52444
100.72,1.858,323.54302
100.73,1.858,323.5616
100.74,1.859,323.58019
100.75,1.859,323.59878
100.76,1.859,323.61737
100.76,1.859,323.61737
100.77,1.859,323.63596
100.78,1.859,323.65455
100.79,1.86,323.67315
100.8,1.86,323.69175
100.8,1.859,323.69175
100.81,1.859,323.71034
100.82,1.859,323.72893
100.83,1.859,323.74752
100.84,1.859,323.76611
100.85,1.858,323.78469
100.85,1.858,323.78469
100.86,1.858,323.80327
100.87,1.858,323.82185
100.88,1.859,323.84044
100.89,1.859,323.85903
100.9,1.859,323.87762
100.9,1.859,323.87762
100.91,1.859,323.89621
100.92,1.859,323.9148
100.93,1.859,323.93339
100.94,1.859,323.95198
100.95,1.859,323.97057
100.95,1.86,323.97057
100.96,1.86,323.98917
100.97,1.86,324.00777
100.98,1.86,324.02637
100.99,1.86,324.04497
101,1.86,324.06357
101,1.86,324.06357
101.01,1.86,324.08217
101.02,1.86,324.10077
101.03,1.86,324.11937
101.04,1.86,324.13797
101.05,1.86,324.15657
101.05,1.86,324.15657
101.06,1.861,324.17518
101.07,1.861,324.19379
101.08,1.861,324.2124
101.09,1.861,324.23101
101.1,1.861,324.24962
101.1,1.861,324.24962
101.11,1.861,324.26823
101.12,1.861,324.28684
101.13,1.861,324.30545
101.14,1.861,324.32406
101.15,1.861,324.34267
101.15,1.861,324.34267
101.16,1.861,324.36128
101.17,1.861,324.37989
101.18,1.861,324.3985
101.19,1.861,324.41711
101.2,1.862,324.43573
101.2,1.862,324.43573
101.21,1.862,324.45435
101.22,1.863,324.47298
101.23,1.863,324.49161
101.24,1.863,324.51024
101.25,1.863,324.52887
101.25,1.863,324.52887
101.26,1.862,324.54749
101.27,1.862,324.56611
101.28,1.862,324.58473
101.29,1.862,324.60335
101.3,1.862,324.62197
101.3,1.862,324.62197
101.31,1.863,324.6406
101.32,1.863,324.65923
101.33,1.863,324.67786
101.34,1.863,324.69649
101.35,1.863,324.71512
101.36,1.863,324.73375
101.36,1.863,324.73375
101.37,1.863,324.75238
101.38,1.863,324.77101
101.39,1.863,324.78964
101.4,1.863,324.80827
101.4,1.863,324.80827
101.41,1.863,324.8269
101.42,1.864,324.84554
101.43,1.864,324.86418
101.44,1.864,324.88282
101.45,1.864,324.90146
101.45,1.864,324.90146
101.46,1.863,324.92009
101.47,1.863,324.93872
101.48,1.864,324.95736
101.49,1.864,324.976
101.5,1.864,324.99464
101.5,1.864,324.99464
101.51,1.865,325.01329
101.52,1.865,325.03194
101.53,1.865,325.05059
101.54,1.865,325.06924
101.55,1.864,325.08788
101.55,1.864,325.08788
101.56,1.864,325.10652
101.57,1.864,325.12516
101.58,1.864,325.1438
101.59,1.864,325.16244
101.6,1.864,325.18108
101.6,1.865,325.18108
101.61,1.865,325.19973
101.62,1.865,325.21838
101.63,1.865,325.23703
101.64,1.866,325.25569
101.65,1.866,325.27435
101.65,1.866,325.27435
101.66,1.866,325.29301
101.67,1.866,325.31167
101.68,1.866,325.33033
101.69,1.866,325.34899
101.7,1.866,325.36765
101.7,1.866,325.36765
101.71,1.867,325.38632
101.72,1.867,325.40499
101.73,1.867,325.42366
101.74,1.867,325.44233
101.75,1.866,325.46099
101.75,1.866,325.46099
101.76,1.866,325.47965
101.77,1.866,325.49831
101.78,1.866,325.51697
101.79,1.865,325.53562
101.8,1.865,325.55427
101.8,1.865,325.55427
101.81,1.865,325.57292
101.82,1.865,325.59157
101.83,1.866,325.61023
101.84,1.866,325.62889
101.85,1.867,325.64756
101.85,1.867,325.64756
101.86,1.867,325.66623
101.87,1.868,325.68491
101.88,1.868,325.70359
101.89,1.868,325.72227
101.9,1.868,325.74095
101.9,1.867,325.74095
101.91,1.867,325.75962
101.92,1.867,325.77829
101.93,1.867,325.79696
101.94,1.867,325.81563
101.95,1.867,325.8343
101.96,1.867,325.85297
101.96,1.867,325.85297
101.97,1.867,325.87164
101.98,1.867,325.89031
101.99,1.867,325.90898
102,1.867,325.92765
102,1.867,325.92765
102.01,1.867,325.94632
102.02,1.867,325.96499
102.03,1.867,325.98366
102.04,1.867,326.00233
102.05,1.867,326.021
102.05,1.867,326.021
102.06,1.867,326.03967
102.07,1.867,326.05834
102.08,1.867,326.07701
102.09,1.867,326.09568
102.1,1.868,326.11436
102.1,1.868,326.11436
102.11,1.868,326.13304
102.12,1.868,326.15172
102.13,1.868,326.1704
102.14,1.868,326.18908
102.15,1.868,326.20776
102.15,1.868,326.20776
102.16,1.868,326.22644
102.17,1.868,326.24512
102.18,1.867,326.26379
102.19,1.867,326.28246
102.2,1.867,326.30113
102.2,1.867,326.30113
102.21,1.867,326.3198
102.22,1.867,326.33847
102.23,1.867,326.35714
102.24,1.867,326.37581
102.25,1.867,326.39448
102.25,1.867,326.39448
102.26,1.867,326.41315
102.27,1.868,326.43183
102.28,1.868,326.45051
102.29,1.868,326.46919
102.3,1.868,326.48787
102.3,1.868,326.48787
102.31,1.868,326.50655
102.32,1.867,326.52522
102.33,1.867,326.54389
102.34,1.867,326.56256
102.35,1.867,326.58123
102.35,1.867,326.58123
102.36,1.867,326.5999
102.37,1.867,326.61857
102.38,1.867,326.63724
102.39,1.867,326.65591
102.39,1.867,326.65591
102.4,1.867,326.67458
102.41,1.867,326.69325
102.42,1.867,326.71192
102.43,1.867,326.73059
102.44,1.867,326.74926
