Temperature (C),Heat Capacity (J/g-C),Enthalpy (J/g)
41.93,2.206,48.01101
41.93,2.206,48.01101
41.94,2.206,48.03307
41.95,2.206,48.05513
41.96,2.206,48.07719
41.97,2.206,48.09925
41.98,2.206,48.12131
41.98,2.206,48.12131
41.99,2.206,48.14337
42,2.207,48.16544
42.01,2.207,48.18751
42.02,2.207,48.20958
42.03,2.208,48.23166
42.03,2.209,48.23166
42.04,2.209,48.25375
42.05,2.209,48.27584
42.06,2.21,48.29794
42.07,2.21,48.32004
42.08,2.21,48.34214
42.08,2.21,48.34214
42.09,2.211,48.36425
42.1,2.211,48.38636
42.11,2.211,48.40847
42.12,2.211,48.43058
42.13,2.211,48.45269
42.14,2.212,48.47481
42.14,2.212,48.47481
42.15,2.213,48.49694
42.16,2.213,48.51907
42.17,2.213,48.5412
42.17,2.214,48.5412
42.18,2.214,48.56334
42.19,2.215,48.58549
42.2,2.216,48.60765
42.21,2.216,48.62981
42.22,2.217,48.65198
42.23,2.217,48.67415
42.23,2.218,48.67415
42.24,2.218,48.69633
42.25,2.219,48.71852
42.26,2.219,48.74071
42.27,2.219,48.7629
42.28,2.219,48.78509
42.28,2.22,48.78509
42.29,2.22,48.80729
42.3,2.221,48.8295
42.31,2.221,48.85171
42.32,2.222,48.87393
42.33,2.222,48.89615
42.33,2.223,48.89615
42.34,2.223,48.91838
42.35,2.224,48.94062
42.36,2.224,48.96286
42.37,2.225,48.98511
42.38,2.226,49.00737
42.38,2.227,49.00737
42.39,2.228,49.02965
42.4,2.229,49.05194
42.41,2.23,49.07424
42.42,2.231,49.09655
42.43,2.233,49.11888
42.43,2.235,49.11888
42.44,2.237,49.14125
42.45,2.238,49.16363
42.46,2.238,49.18601
42.47,2.238,49.20839
42.48,2.238,49.23077
42.48,2.238,49.23077
42.49,2.238,49.25315
42.5,2.238,49.27553
42.51,2.238,49.29791
42.52,2.239,49.3203
42.53,2.241,49.34271
42.53,2.243,49.34271
42.54,2.245,49.36516
42.55,2.247,49.38763
42.56,2.248,49.41011
42.57,2.25,49.43261
42.58,2.251,49.45512
42.58,2.251,49.45512
42.59,2.252,49.47764
42.6,2.252,49.50016
42.61,2.253,49.52269
42.62,2.254,49.54523
42.63,2.254,49.56777
42.63,2.254,49.56777
42.64,2.255,49.59032
42.65,2.256,49.61288
42.66,2.257,49.63545
42.67,2.258,49.65803
42.68,2.258,49.68061
42.68,2.26,49.68061
42.69,2.261,49.70322
42.7,2.263,49.72585
42.71,2.264,49.74849
42.72,2.266,49.77115
42.72,2.268,49.77115
42.73,2.269,49.79384
42.74,2.271,49.81655
42.75,2.271,49.83926
42.76,2.272,49.86198
42.77,2.273,49.88471
42.78,2.275,49.90746
42.78,2.276,49.90746
42.79,2.278,49.93024
42.8,2.279,49.95303
42.81,2.279,49.97582
42.82,2.28,49.99862
42.82,2.28,49.99862
42.83,2.281,50.02143
42.84,2.281,50.04424
42.85,2.282,50.06706
42.86,2.282,50.08988
42.86,2.283,50.08988
42.87,2.284,50.11272
42.88,2.286,50.13558
42.89,2.287,50.15845
42.9,2.289,50.18134
42.91,2.29,50.20424
42.91,2.291,50.20424
42.92,2.291,50.22715
42.93,2.292,50.25007
42.94,2.292,50.27299
42.95,2.293,50.29592
42.96,2.293,50.31885
42.96,2.294,50.31885
42.97,2.294,50.34179
42.98,2.294,50.36473
42.99,2.294,50.38767
43,2.295,50.41062
43.01,2.296,50.43358
43.02,2.297,50.45655
43.02,2.3,50.45655
43.03,2.301,50.47956
43.04,2.303,50.50259
43.05,2.304,50.52563
43.06,2.304,50.54867
43.06,2.304,50.54867
43.07,2.304,50.57171
43.08,2.304,50.59475
43.09,2.305,50.6178
43.1,2.305,50.64085
43.11,2.306,50.66391
43.11,2.308,50.66391
43.12,2.309,50.687
43.13,2.31,50.7101
43.14,2.311,50.73321
43.15,2.312,50.75633
43.16,2.312,50.77945
43.16,2.313,50.77945
43.17,2.314,50.80259
43.18,2.314,50.82573
43.19,2.315,50.84888
43.2,2.315,50.87203
43.21,2.316,50.89519
43.21,2.317,50.89519
43.22,2.317,50.91836
43.23,2.318,50.94154
43.24,2.318,50.96472
43.25,2.319,50.98791
43.26,2.319,51.0111
43.26,2.32,51.0111
43.27,2.321,51.03431
43.28,2.321,51.05752
43.29,2.322,51.08074
43.3,2.322,51.10396
43.31,2.323,51.12719
43.31,2.323,51.12719
43.32,2.323,51.15042
43.33,2.324,51.17366
43.34,2.324,51.1969
43.35,2.325,51.22015
43.36,2.325,51.2434
43.36,2.326,51.2434
43.37,2.328,51.26668
43.38,2.329,51.28997
43.39,2.331,51.31328
43.4,2.331,51.33659
43.4,2.332,51.33659
43.41,2.332,51.35991
43.42,2.332,51.38323
43.43,2.333,51.40656
43.44,2.333,51.42989
43.45,2.333,51.45322
43.45,2.334,51.45322
43.46,2.335,51.47657
43.47,2.336,51.49993
43.48,2.337,51.5233
43.49,2.338,51.54668
43.5,2.34,51.57008
43.51,2.341,51.59349
43.51,2.342,51.59349
43.52,2.342,51.61691
43.53,2.343,51.64034
43.54,2.343,51.66377
43.55,2.343,51.6872
43.55,2.343,51.6872
43.56,2.343,51.71063
43.57,2.343,51.73406
43.58,2.343,51.75749
43.59,2.344,51.78093
43.6,2.345,51.80438
43.61,2.346,51.82784
43.61,2.347,51.82784
43.62,2.348,51.85132
43.63,2.349,51.87481
43.64,2.35,51.89831
43.65,2.351,51.92182
43.65,2.351,51.92182
43.66,2.352,51.94534
43.67,2.353,51.96887
43.68,2.354,51.99241
43.69,2.355,52.01596
43.7,2.355,52.03951
43.7,2.356,52.03951
43.71,2.356,52.06307
43.72,2.356,52.08663
43.73,2.356,52.11019
43.74,2.355,52.13374
43.75,2.356,52.1573
43.75,2.356,52.1573
43.76,2.357,52.18087
43.77,2.357,52.20444
43.78,2.357,52.22801
43.79,2.357,52.25158
43.8,2.358,52.27516
43.8,2.358,52.27516
43.81,2.358,52.29874
43.82,2.358,52.32232
43.83,2.359,52.34591
43.84,2.36,52.36951
43.85,2.361,52.39312
43.85,2.362,52.39312
43.86,2.363,52.41675
43.87,2.364,52.44039
43.88,2.365,52.46404
43.89,2.365,52.48769
43.89,2.366,52.48769
43.9,2.366,52.51135
43.91,2.366,52.53501
43.92,2.366,52.55867
43.93,2.366,52.58233
43.94,2.366,52.60599
43.94,2.367,52.60599
43.95,2.367,52.62966
43.96,2.368,52.65334
43.97,2.368,52.67702
43.98,2.368,52.7007
43.99,2.369,52.72439
43.99,2.369,52.72439
44,2.369,52.74808
44.01,2.369,52.77177
44.02,2.369,52.79546
44.03,2.369,52.81915
44.03,2.37,52.81915
44.04,2.37,52.84285
44.05,2.371,52.86656
44.06,2.371,52.89027
44.07,2.372,52.91399
44.08,2.373,52.93772
44.09,2.374,52.96146
44.09,2.375,52.96146
44.1,2.376,52.98522
44.11,2.376,53.00898
44.12,2.377,53.03275
44.13,2.377,53.05652
44.14,2.377,53.08029
44.14,2.377,53.08029
44.15,2.377,53.10406
44.16,2.377,53.12783
44.17,2.378,53.15161
44.18,2.379,53.1754
44.19,2.38,53.1992
44.19,2.382,53.1992
44.2,2.382,53.22302
44.21,2.383,53.24685
44.22,2.384,53.27069
44.23,2.385,53.29454
44.23,2.386,53.29454
44.24,2.387,53.31841
44.25,2.388,53.34229
44.26,2.389,53.36618
44.27,2.39,53.39008
44.28,2.392,53.414
44.29,2.393,53.43793
44.29,2.393,53.43793
44.3,2.394,53.46187
44.31,2.395,53.48582
44.32,2.396,53.50978
44.33,2.396,53.53374
44.33,2.397,53.53374
44.34,2.399,53.55773
44.35,2.401,53.58174
44.36,2.404,53.60578
44.37,2.407,53.62985
44.38,2.409,53.65394
44.39,2.41,53.67804
44.39,2.412,53.67804
44.4,2.413,53.70217
44.41,2.414,53.72631
44.42,2.415,53.75046
44.43,2.416,53.77462
44.43,2.417,53.77462
44.44,2.418,53.7988
44.45,2.419,53.82299
44.46,2.421,53.8472
44.47,2.424,53.87144
44.48,2.426,53.8957
44.48,2.428,53.8957
44.49,2.429,53.91999
44.5,2.431,53.9443
44.51,2.432,53.96862
44.52,2.433,53.99295
44.53,2.434,54.01729
44.53,2.435,54.01729
44.54,2.435,54.04164
44.55,2.436,54.066
44.56,2.437,54.09037
44.57,2.438,54.11475
44.58,2.439,54.13914
44.58,2.441,54.13914
44.59,2.442,54.16356
44.6,2.444,54.188
44.61,2.445,54.21245
44.62,2.446,54.23691
44.63,2.448,54.26139
44.63,2.45,54.26139
44.64,2.451,54.2859
44.65,2.453,54.31043
44.66,2.455,54.33498
44.67,2.458,54.35956
44.68,2.46,54.38416
44.68,2.463,54.38416
44.69,2.465,54.40881
44.7,2.467,54.43348
44.71,2.47,54.45818
44.72,2.473,54.48291
44.73,2.477,54.50768
44.73,2.48,54.50768
44.74,2.483,54.53251
44.75,2.484,54.55735
44.76,2.486,54.58221
44.77,2.488,54.60709
44.77,2.489,54.60709
44.78,2.49,54.63199
44.79,2.491,54.6569
44.8,2.492,54.68182
44.81,2.493,54.70675
44.82,2.496,54.73171
44.82,2.498,54.73171
44.83,2.501,54.75672
44.84,2.504,54.78176
44.85,2.507,54.80683
44.86,2.511,54.83194
44.87,2.515,54.85709
44.87,2.518,54.85709
44.88,2.521,54.8823
44.89,2.523,54.90753
44.9,2.524,54.93277
44.91,2.525,54.95802
44.91,2.526,54.95802
44.92,2.528,54.9833
44.93,2.529,55.00859
44.94,2.531,55.0339
44.95,2.533,55.05923
44.96,2.535,55.08458
44.96,2.537,55.08458
44.97,2.54,55.10998
44.98,2.543,55.13541
44.99,2.545,55.16086
45,2.547,55.18633
45.01,2.549,55.21182
45.01,2.551,55.21182
45.02,2.553,55.23735
45.03,2.556,55.26291
45.04,2.559,55.2885
45.05,2.562,55.31412
45.06,2.565,55.33977
45.06,2.568,55.33977
45.07,2.57,55.36547
45.08,2.572,55.39119
45.09,2.573,55.41692
45.1,2.574,55.44266
45.11,2.576,55.46842
45.11,2.577,55.46842
45.12,2.579,55.49421
45.13,2.58,55.52001
45.14,2.582,55.54583
45.15,2.584,55.57167
45.15,2.585,55.57167
45.16,2.587,55.59754
45.17,2.589,55.62343
45.18,2.592,55.64935
45.19,2.595,55.6753
45.2,2.598,55.70128
45.2,2.603,55.70128
45.21,2.607,55.72735
45.22,2.611,55.75346
45.23,2.613,55.77959
45.24,2.616,55.80575
45.24,2.617,55.80575
45.25,2.618,55.83193
45.26,2.618,55.85811
45.27,2.62,55.88431
45.28,2.621,55.91052
45.29,2.622,55.93674
45.29,2.624,55.93674
45.3,2.627,55.96301
45.31,2.631,55.98932
45.32,2.637,56.01569
45.33,2.643,56.04212
45.34,2.649,56.06861
45.35,2.654,56.09515
45.35,2.657,56.09515
45.36,2.662,56.12177
45.37,2.666,56.14843
45.38,2.669,56.17512
45.39,2.672,56.20184
45.39,2.674,56.20184
45.4,2.676,56.2286
45.41,2.678,56.25538
45.42,2.68,56.28218
45.43,2.683,56.30901
45.43,2.686,56.30901
45.44,2.688,56.33589
45.45,2.69,56.36279
45.46,2.693,56.38972
45.47,2.696,56.41668
45.48,2.698,56.44366
45.48,2.7,56.44366
45.49,2.702,56.47068
45.5,2.703,56.49771
45.51,2.705,56.52476
45.52,2.707,56.55183
45.52,2.709,56.55183
45.53,2.712,56.57895
45.54,2.715,56.6061
45.55,2.719,56.63329
45.56,2.722,56.66051
45.57,2.726,56.68777
45.58,2.729,56.71506
45.58,2.732,56.71506
45.59,2.734,56.7424
45.6,2.736,56.76976
45.61,2.737,56.79713
45.61,2.738,56.79713
45.62,2.739,56.82452
45.63,2.742,56.85194
45.64,2.745,56.87939
45.65,2.749,56.90688
45.66,2.753,56.93441
45.66,2.756,56.93441
45.67,2.759,56.962
45.68,2.761,56.98961
45.69,2.763,57.01724
45.7,2.765,57.04489
45.71,2.767,57.07256
45.71,2.77,57.07256
45.72,2.773,57.10029
45.73,2.778,57.12807
45.74,2.782,57.15589
45.75,2.786,57.18375
45.76,2.79,57.21165
45.76,2.793,57.21165
45.77,2.796,57.23961
45.78,2.797,57.26758
45.79,2.798,57.29556
45.8,2.799,57.32355
45.8,2.802,57.32355
45.81,2.805,57.3516
45.82,2.808,57.37968
45.83,2.812,57.4078
45.84,2.816,57.43596
45.85,2.822,57.46418
45.85,2.829,57.46418
45.86,2.834,57.49252
45.87,2.838,57.5209
45.88,2.841,57.54931
45.89,2.842,57.57773
45.89,2.845,57.57773
45.9,2.848,57.60621
45.91,2.85,57.63471
45.92,2.852,57.66323
45.93,2.854,57.69177
45.94,2.856,57.72033
45.94,2.861,57.72033
45.95,2.865,57.74898
45.96,2.868,57.77766
45.97,2.871,57.80637
45.98,2.874,57.83511
45.99,2.877,57.86388
45.99,2.881,57.86388
46,2.885,57.89273
46.01,2.887,57.9216
46.02,2.891,57.95051
46.03,2.894,57.97945
46.03,2.898,57.97945
46.04,2.903,58.00848
46.05,2.907,58.03755
46.06,2.91,58.06665
46.07,2.913,58.09578
46.08,2.916,58.12494
46.08,2.919,58.12494
46.09,2.923,58.15417
46.1,2.925,58.18342
46.11,2.928,58.2127
46.12,2.93,58.242
46.12,2.933,58.242
46.13,2.936,58.27136
46.14,2.939,58.30075
46.15,2.942,58.33017
46.16,2.947,58.35964
46.17,2.951,58.38915
46.17,2.956,58.38915
46.18,2.963,58.41878
46.19,2.966,58.44844
46.2,2.971,58.47815
46.21,2.973,58.50788
46.22,2.975,58.53763
46.22,2.977,58.53763
46.23,2.979,58.56742
46.24,2.981,58.59723
46.25,2.984,58.62707
46.26,2.987,58.65694
46.27,2.991,58.68685
46.27,2.996,58.68685
46.28,3,58.71685
46.29,3.004,58.74689
46.3,3.007,58.77696
46.31,3.011,58.80707
46.31,3.014,58.80707
46.32,3.017,58.83724
46.33,3.021,58.86745
46.34,3.026,58.89771
46.35,3.032,58.92803
46.35,3.037,58.92803
46.36,3.042,58.95845
46.37,3.047,58.98892
46.38,3.052,59.01944
46.39,3.057,59.05001
46.4,3.06,59.08061
46.4,3.064,59.08061
46.41,3.066,59.11127
46.42,3.069,59.14196
46.43,3.072,59.17268
46.44,3.075,59.20343
46.44,3.077,59.20343
46.45,3.08,59.23423
46.46,3.084,59.26507
46.47,3.09,59.29597
46.48,3.095,59.32692
46.49,3.101,59.35793
46.49,3.105,59.35793
46.5,3.108,59.38901
46.51,3.111,59.42012
46.52,3.114,59.45126
46.53,3.117,59.48243
46.53,3.121,59.48243
46.54,3.124,59.51367
46.55,3.127,59.54494
46.56,3.133,59.57627
46.57,3.14,59.60767
46.57,3.147,59.60767
46.58,3.152,59.63919
46.59,3.155,59.67074
46.6,3.158,59.70232
46.61,3.161,59.73393
46.62,3.165,59.76558
46.62,3.168,59.76558
46.63,3.173,59.79731
46.64,3.177,59.82908
46.65,3.181,59.86089
46.66,3.186,59.89275
46.66,3.19,59.89275
46.67,3.194,59.92469
46.68,3.196,59.95665
46.69,3.199,59.98864
46.7,3.201,60.02065
46.71,3.204,60.05269
46.71,3.208,60.05269
46.72,3.213,60.08482
46.73,3.219,60.11701
46.74,3.226,60.14927
46.75,3.233,60.1816
46.75,3.24,60.1816
46.76,3.247,60.21407
46.77,3.251,60.24658
46.78,3.255,60.27913
46.79,3.258,60.31171
46.8,3.261,60.34432
46.8,3.264,60.34432
46.81,3.267,60.37699
46.82,3.273,60.40972
46.83,3.28,60.44252
46.84,3.286,60.47538
46.84,3.294,60.47538
46.85,3.301,60.50839
46.86,3.308,60.54147
46.87,3.313,60.5746
46.88,3.316,60.60776
46.89,3.319,60.64095
46.89,3.322,60.64095
46.9,3.324,60.67419
46.91,3.328,60.70747
46.92,3.332,60.74079
46.93,3.335,60.77414
46.93,3.338,60.77414
46.94,3.342,60.80756
46.95,3.348,60.84104
46.96,3.353,60.87457
46.97,3.359,60.90816
46.98,3.366,60.94182
46.98,3.371,60.94182
46.99,3.377,60.97559
47,3.382,61.00941
47.01,3.387,61.04328
47.02,3.392,61.0772
47.02,3.397,61.0772
47.03,3.402,61.11122
47.04,3.408,61.1453
47.05,3.413,61.17943
47.06,3.419,61.21362
47.06,3.424,61.21362
47.07,3.428,61.2479
47.08,3.434,61.28224
47.09,3.439,61.31663
47.1,3.443,61.35106
47.11,3.446,61.38552
47.11,3.451,61.38552
47.12,3.456,61.42008
47.13,3.461,61.45469
47.14,3.465,61.48934
47.15,3.468,61.52402
47.15,3.476,61.52402
47.16,3.484,61.55886
47.17,3.49,61.59376
47.18,3.495,61.62871
47.19,3.5,61.66371
47.19,3.507,61.66371
47.2,3.512,61.69883
47.21,3.517,61.734
47.22,3.522,61.76922
47.23,3.526,61.80448
47.23,3.53,61.80448
47.24,3.536,61.83984
47.25,3.543,61.87527
47.26,3.545,61.91072
47.27,3.546,61.94618
47.28,3.549,61.98167
47.28,3.553,61.98167
47.29,3.559,62.01726
47.3,3.567,62.05293
47.31,3.572,62.08865
47.32,3.58,62.12445
47.33,3.589,62.16034
47.33,3.602,62.16034
47.34,3.61,62.19644
47.35,3.613,62.23257
47.36,3.617,62.26874
47.36,3.621,62.26874
47.37,3.625,62.30499
47.38,3.63,62.34129
47.39,3.635,62.37764
47.4,3.638,62.41402
47.41,3.643,62.45045
47.41,3.649,62.45045
47.42,3.655,62.487
47.43,3.66,62.5236
47.44,3.665,62.56025
47.45,3.673,62.59698
47.45,3.681,62.59698
47.46,3.687,62.63385
47.47,3.694,62.67079
47.48,3.703,62.70782
47.49,3.712,62.74494
47.49,3.719,62.74494
47.5,3.725,62.78219
47.51,3.732,62.81951
47.52,3.736,62.85687
47.53,3.738,62.89425
47.54,3.743,62.93168
47.54,3.748,62.93168
47.55,3.754,62.96922
47.56,3.76,63.00682
47.57,3.767,63.04449
47.58,3.77,63.08219
47.58,3.775,63.08219
47.59,3.781,63.12
47.6,3.79,63.1579
47.61,3.798,63.19588
47.62,3.807,63.23395
47.62,3.813,63.23395
47.63,3.818,63.27213
47.64,3.827,63.3104
47.65,3.835,63.34875
47.66,3.841,63.38716
47.66,3.849,63.38716
47.67,3.852,63.42568
47.68,3.854,63.46422
47.69,3.859,63.50281
47.7,3.864,63.54145
47.71,3.87,63.58015
47.71,3.881,63.58015
47.72,3.887,63.61902
47.73,3.897,63.65799
47.74,3.906,63.69705
47.75,3.916,63.73621
47.75,3.926,63.73621
47.76,3.931,63.77552
47.77,3.933,63.81485
47.78,3.937,63.85422
47.79,3.947,63.89369
47.79,3.954,63.89369
47.8,3.961,63.9333
47.81,3.964,63.97294
47.82,3.972,64.01266
47.83,3.979,64.05245
47.83,3.991,64.05245
47.84,3.996,64.09241
47.85,4.005,64.13246
47.86,4.011,64.17257
47.87,4.018,64.21275
47.87,4.027,64.21275
47.88,4.037,64.25312
47.89,4.043,64.29355
47.9,4.046,64.33401
47.91,4.049,64.3745
47.91,4.053,64.3745
47.92,4.063,64.41513
47.93,4.067,64.4558
47.94,4.075,64.49655
47.95,4.088,64.53743
47.96,4.093,64.57836
47.96,4.103,64.57836
47.97,4.115,64.61951
47.98,4.122,64.66073
47.99,4.132,64.70205
48,4.139,64.74344
48,4.148,64.74344
48.01,4.158,64.78502
48.02,4.163,64.82665
48.03,4.171,64.86836
48.04,4.181,64.91017
48.04,4.186,64.91017
48.05,4.192,64.95209
48.06,4.197,64.99406
48.07,4.201,65.03607
48.08,4.203,65.0781
48.08,4.209,65.0781
48.09,4.214,65.12024
48.1,4.223,65.16247
48.11,4.233,65.2048
48.12,4.245,65.24725
48.13,4.258,65.28983
48.13,4.269,65.28983
48.14,4.277,65.3326
48.15,4.289,65.37549
48.16,4.296,65.41845
48.16,4.303,65.41845
48.17,4.308,65.46153
48.18,4.312,65.50465
48.19,4.321,65.54786
48.2,4.33,65.59116
48.21,4.341,65.63457
48.21,4.348,65.63457
48.22,4.356,65.67813
48.23,4.366,65.72179
48.24,4.377,65.76556
48.24,4.384,65.76556
48.25,4.391,65.80947
48.26,4.399,65.85346
48.27,4.409,65.89755
48.28,4.418,65.94173
48.28,4.427,65.94173
48.29,4.436,65.98609
48.3,4.442,66.03051
48.31,4.448,66.07499
48.32,4.453,66.11952
48.32,4.463,66.11952
48.33,4.473,66.16425
48.34,4.477,66.20902
48.35,4.485,66.25387
48.36,4.497,66.29884
48.37,4.51,66.34394
48.37,4.525,66.34394
48.38,4.539,66.38933
48.39,4.55,66.43483
48.4,4.559,66.48042
48.41,4.565,66.52607
48.41,4.573,66.52607
48.42,4.578,66.57185
48.43,4.585,66.6177
48.44,4.59,66.6636
48.44,4.596,66.6636
48.45,4.609,66.70969
48.46,4.616,66.75585
48.47,4.624,66.80209
48.48,4.634,66.84843
48.48,4.647,66.84843
48.49,4.659,66.89502
48.5,4.67,66.94172
48.51,4.682,66.98854
48.52,4.697,67.03551
48.53,4.708,67.08259
48.53,4.716,67.08259
48.54,4.727,67.12986
48.55,4.733,67.17719
48.56,4.742,67.22461
48.57,4.75,67.27211
48.57,4.763,67.27211
48.58,4.772,67.31983
48.59,4.781,67.36764
48.6,4.788,67.41552
48.61,4.8,67.46352
48.61,4.809,67.46352
48.62,4.821,67.51173
48.63,4.828,67.56001
48.64,4.837,67.60838
48.65,4.852,67.6569
48.65,4.862,67.6569
48.66,4.875,67.70565
48.67,4.884,67.75449
48.68,4.891,67.8034
48.68,4.898,67.8034
48.69,4.905,67.85245
48.7,4.916,67.90161
48.71,4.927,67.95088
48.72,4.935,68.00023
48.72,4.946,68.00023
48.73,4.958,68.04981
48.74,4.973,68.09954
48.75,4.985,68.14939
48.76,4.996,68.19935
48.76,5.009,68.19935
48.77,5.018,68.24953
48.78,5.03,68.29983
48.79,5.045,68.35028
48.8,5.058,68.40086
48.8,5.069,68.40086
48.81,5.078,68.45164
48.82,5.089,68.50253
48.83,5.1,68.55353
48.84,5.111,68.60464
48.84,5.123,68.60464
48.85,5.139,68.65603
48.86,5.152,68.70755
48.87,5.164,68.75919
48.87,5.174,68.75919
48.88,5.188,68.81107
48.89,5.198,68.86305
48.9,5.205,68.9151
48.91,5.213,68.96723
48.91,5.218,68.96723
48.92,5.227,69.0195
48.93,5.238,69.07188
48.94,5.254,69.12442
48.95,5.27,69.17712
48.95,5.28,69.17712
48.96,5.289,69.23001
48.97,5.301,69.28302
48.98,5.314,69.33616
48.98,5.329,69.33616
48.99,5.34,69.38956
49,5.352,69.44308
49.01,5.366,69.49674
49.02,5.382,69.55056
49.03,5.395,69.60451
49.03,5.411,69.60451
49.04,5.423,69.65874
49.05,5.437,69.71311
49.06,5.452,69.76763
49.06,5.463,69.76763
49.07,5.474,69.82237
49.08,5.486,69.87723
49.09,5.497,69.9322
49.1,5.509,69.98729
49.1,5.525,69.98729
49.11,5.539,70.04268
49.12,5.549,70.09817
49.13,5.559,70.15376
49.13,5.572,70.15376
49.14,5.58,70.20956
49.15,5.598,70.26554
49.16,5.61,70.32164
49.17,5.621,70.37785
49.17,5.637,70.37785
49.18,5.656,70.43441
49.19,5.673,70.49114
49.2,5.688,70.54802
49.21,5.702,70.60504
49.21,5.715,70.60504
49.22,5.728,70.66232
49.23,5.739,70.71971
49.24,5.751,70.77722
49.25,5.766,70.83488
49.25,5.779,70.83488
49.26,5.794,70.89282
49.27,5.808,70.9509
49.28,5.826,71.00916
49.28,5.84,71.00916
49.29,5.854,71.0677
49.3,5.868,71.12638
49.31,5.877,71.18515
49.32,5.888,71.24403
49.32,5.9,71.24403
49.33,5.915,71.30318
49.34,5.933,71.36251
49.35,5.952,71.42203
49.36,5.969,71.48172
49.36,5.988,71.48172
49.37,6.005,71.54177
49.38,6.022,71.60199
49.39,6.033,71.66232
49.39,6.041,71.66232
49.4,6.051,71.72283
49.41,6.061,71.78344
49.42,6.073,71.84417
49.43,6.09,71.90507
49.43,6.11,71.90507
49.44,6.13,71.96637
49.45,6.146,72.02783
49.46,6.165,72.08948
49.46,6.183,72.08948
49.47,6.199,72.15147
49.48,6.218,72.21365
49.49,6.238,72.27603
49.5,6.253,72.33856
49.5,6.271,72.33856
49.51,6.286,72.40142
49.52,6.302,72.46444
49.53,6.316,72.5276
49.53,6.327,72.5276
49.54,6.343,72.59103
49.55,6.356,72.65459
49.56,6.371,72.7183
49.57,6.386,72.78216
49.57,6.404,72.78216
49.58,6.42,72.84636
49.59,6.44,72.91076
49.6,6.458,72.97534
49.6,6.476,72.97534
49.61,6.491,73.04025
49.62,6.507,73.10532
49.63,6.532,73.17064
49.64,6.547,73.23611
49.64,6.565,73.23611
49.65,6.583,73.30194
49.66,6.597,73.36791
49.67,6.611,73.43402
49.67,6.631,73.43402
49.68,6.646,73.50048
49.69,6.665,73.56713
49.7,6.686,73.63399
49.7,6.708,73.63399
49.71,6.732,73.70131
49.72,6.749,73.7688
49.73,6.767,73.83647
49.74,6.788,73.90435
49.74,6.804,73.90435
49.75,6.818,73.97253
49.76,6.837,74.0409
49.77,6.849,74.10939
49.77,6.863,74.10939
49.78,6.879,74.17818
49.79,6.897,74.24715
49.8,6.915,74.3163
49.81,6.933,74.38563
49.81,6.953,74.38563
49.82,6.973,74.45536
49.83,6.995,74.52531
49.84,7.011,74.59542
49.84,7.032,74.59542
49.85,7.048,74.6659
49.86,7.069,74.73659
49.87,7.091,74.8075
49.88,7.115,74.87865
49.88,7.134,74.87865
49.89,7.155,74.9502
49.9,7.177,75.02197
49.91,7.2,75.09397
49.91,7.222,75.09397
49.92,7.241,75.16638
49.93,7.26,75.23898
49.94,7.278,75.31176
49.94,7.299,75.31176
49.95,7.32,75.38496
49.96,7.34,75.45836
49.97,7.362,75.53198
49.97,7.376,75.53198
49.98,7.396,75.60594
49.99,7.417,75.68011
50,7.439,75.7545
50,7.457,75.7545
50.01,7.481,75.82931
50.02,7.5,75.90431
50.03,7.524,75.97955
50.03,7.548,75.97955
50.04,7.572,76.05527
50.05,7.601,76.13128
50.06,7.619,76.20747
50.07,7.636,76.28383
50.07,7.656,76.28383
50.08,7.682,76.36065
50.09,7.705,76.4377
50.1,7.724,76.51494
50.1,7.747,76.51494
50.11,7.77,76.59264
50.12,7.791,76.67055
50.13,7.819,76.74874
50.13,7.846,76.74874
50.14,7.871,76.82745
50.15,7.891,76.90636
50.16,7.915,76.98551
50.16,7.94,76.98551
50.17,7.963,77.06514
50.18,7.981,77.14495
50.19,8.001,77.22496
50.19,8.021,77.22496
50.2,8.039,77.30535
50.21,8.061,77.38596
50.22,8.083,77.46679
50.22,8.112,77.46679
50.23,8.138,77.54817
50.24,8.164,77.62981
50.25,8.196,77.71177
50.25,8.222,77.71177
50.26,8.25,77.79427
50.27,8.278,77.87705
50.28,8.303,77.96008
50.28,8.326,77.96008
50.29,8.348,78.04356
50.3,8.368,78.12724
50.31,8.391,78.21115
50.31,8.415,78.21115
50.32,8.438,78.29553
50.33,8.466,78.38019
50.34,8.489,78.46508
50.34,8.519,78.46508
50.35,8.547,78.55055
50.36,8.582,78.63637
50.37,8.612,78.72249
50.37,8.64,78.72249
50.38,8.665,78.80914
50.39,8.695,78.89609
50.4,8.718,78.98327
50.4,8.745,78.98327
50.41,8.774,79.07101
50.42,8.797,79.15898
50.43,8.823,79.24721
50.44,8.846,79.33567
50.44,8.872,79.33567
50.45,8.895,79.42462
50.46,8.923,79.51385
50.46,8.95,79.51385
50.47,8.976,79.60361
50.48,9.005,79.69366
50.49,9.035,79.78401
50.49,9.069,79.78401
50.5,9.1,79.87501
50.51,9.13,79.96631
50.52,9.157,80.05788
50.52,9.189,80.05788
50.53,9.218,80.15006
50.54,9.251,80.24257
50.55,9.279,80.33536
50.55,9.303,80.33536
50.56,9.333,80.42869
50.57,9.358,80.52227
50.58,9.388,80.61615
50.58,9.416,80.61615
50.59,9.446,80.71061
50.6,9.473,80.80534
50.61,9.502,80.90036
50.61,9.529,80.90036
50.62,9.56,80.99596
50.63,9.59,81.09186
50.63,9.622,81.09186
